booking_id,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,arrival_date,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
HB-025714,Resort Hotel,0,16,2024,November,47,23,2024-11-23,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,5,3,A,D,0,No Deposit,,331.0,0,Transient,35.0,0,0
HB-001053,Resort Hotel,0,31,2023,August,32,11,2023-08-11,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,211.0,0,1
HB-104070,City Hotel,0,37,2025,January,1,4,2025-01-04,0,1,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,72.38,0,1
HB-060126,City Hotel,1,95,2024,November,45,5,2024-11-05,0,1,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,75.0,0,0
HB-115099,City Hotel,0,71,2025,June,27,30,2025-06-30,0,2,1,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,110.0,0,1
HB-002298,Resort Hotel,1,78,2023,October,41,9,2023-10-09,1,2,2,0.0,0,FB,ESP,Groups,TA/TO,0,0,0,A,A,0,Non Refund,134.0,,0,Transient,92.0,0,0
HB-087910,City Hotel,0,32,2024,April,17,27,2024-04-27,0,1,2,1.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,9.0,,0,Transient,165.15,0,0
HB-042986,City Hotel,1,65,2023,September,37,12,2023-09-12,2,1,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,86.0,0,0
HB-032066,Resort Hotel,0,10,2025,January,3,14,2025-01-14,0,1,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,250.0,,0,Transient,114.0,0,1
HB-060747,City Hotel,1,33,2024,November,47,19,2024-11-19,2,6,2,0.0,1,BB,BRA,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9.0,,0,Transient,147.9,0,2
HB-111994,City Hotel,0,31,2025,May,20,14,2025-05-14,2,3,1,0.0,0,BB,DEU,Groups,Corporate,0,0,0,A,A,0,No Deposit,459.0,,0,Transient-Party,130.0,0,0
HB-020972,Resort Hotel,0,1,2024,February,7,13,2024-02-13,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240.0,,0,Transient,65.0,0,2
HB-102234,City Hotel,0,212,2024,November,47,18,2024-11-18,2,5,2,0.0,0,BB,IRL,Groups,Corporate,0,0,0,A,F,2,No Deposit,,233.0,0,Transient-Party,165.0,0,0
HB-019033,Resort Hotel,0,0,2023,December,49,5,2023-12-05,1,1,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,104.0,1,0
HB-096477,City Hotel,0,76,2024,August,35,30,2024-08-30,0,4,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85.0,,0,Transient,89.75,0,0
HB-011936,Resort Hotel,1,141,2025,June,23,3,2025-06-03,2,6,1,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,170.0,0,2
HB-016657,Resort Hotel,0,199,2023,September,35,3,2023-09-03,0,3,1,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient-Party,99.0,2,2
HB-080968,City Hotel,1,40,2024,January,1,6,2024-01-06,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,D,D,0,No Deposit,3.0,,0,Transient,60.0,0,1
HB-025380,Resort Hotel,0,155,2024,June,25,18,2024-06-18,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,15.0,,0,Transient,83.6,0,0
HB-051490,City Hotel,1,22,2024,May,21,20,2024-05-20,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,34.0,,0,Transient,140.0,0,0
HB-029950,Resort Hotel,0,24,2025,March,13,29,2025-03-29,0,2,2,0.0,0,BB,BRA,Direct,TA/TO,1,0,4,D,D,0,No Deposit,250.0,,0,Group,63.0,0,5
HB-011981,Resort Hotel,1,35,2025,June,23,7,2025-06-07,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,,251.0,0,Transient,126.0,0,0
HB-016383,Resort Hotel,0,57,2023,August,34,21,2023-08-21,2,5,3,0.0,0,BB,GBR,Direct,Direct,0,0,0,F,F,0,No Deposit,,,0,Transient,187.15,0,0
HB-098037,City Hotel,0,271,2024,September,38,21,2024-09-21,0,3,2,0.0,0,BB,BEL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,12.0,,0,Transient-Party,101.33,0,1
HB-033747,Resort Hotel,0,3,2025,February,9,27,2025-02-27,1,2,2,1.0,0,BB,BRA,Online TA,TA/TO,0,0,0,C,C,1,No Deposit,240.0,,0,Transient,67.0,0,1
HB-109740,City Hotel,0,7,2025,April,16,14,2025-04-14,0,2,2,0.0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,144.0,0,2
HB-057096,City Hotel,1,30,2024,September,38,18,2024-09-18,2,3,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,E,E,0,No Deposit,,277.0,0,Transient,170.63,0,1
HB-008521,Resort Hotel,1,113,2024,October,40,3,2024-10-03,1,5,2,0.0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,109.0,0,0
HB-110352,City Hotel,0,102,2025,April,17,24,2025-04-24,1,1,1,0.0,0,BB,IRL,Groups,TA/TO,0,0,0,A,A,1,No Deposit,,424.0,0,Transient-Party,90.0,0,0
HB-015125,Resort Hotel,1,127,2024,July,27,7,2024-07-07,2,8,2,0.0,0,HB,PRT,Direct,Direct,1,1,7,E,E,0,No Deposit,250.0,,0,Transient,112.5,0,4
HB-096501,City Hotel,0,81,2024,August,35,28,2024-08-28,2,4,3,0.0,0,BB,FIN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,106.95,0,0
HB-045295,City Hotel,0,69,2023,October,43,25,2023-10-25,2,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,58,Transient-Party,85.67,0,0
HB-022217,Resort Hotel,0,25,2024,March,12,21,2024-03-21,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,115.0,,0,Transient,52.2,0,0
HB-098941,City Hotel,0,215,2024,October,40,3,2024-10-03,1,3,2,0.0,0,BB,LUX,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,173.0,,0,Transient,90.95,0,0
HB-109736,City Hotel,0,16,2025,April,15,13,2025-04-13,0,3,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,138.33,0,1
HB-025824,Resort Hotel,0,6,2024,July,28,11,2024-07-11,1,1,3,1.0,0,HB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,,0,Transient,282.0,0,2
HB-017033,Resort Hotel,0,138,2023,September,37,17,2023-09-17,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,83.6,1,2
HB-093449,City Hotel,0,11,2024,July,29,21,2024-07-21,0,1,3,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,196.0,0,2
HB-033740,Resort Hotel,0,0,2025,March,9,1,2025-03-01,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,43.0,0,1
HB-076429,City Hotel,1,358,2023,October,41,10,2023-10-10,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0
HB-036973,Resort Hotel,0,19,2025,May,22,27,2025-05-27,2,5,2,0.0,1,HB,IRL,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,241.0,,0,Transient,161.6,0,2
HB-049329,City Hotel,1,45,2024,April,15,10,2024-04-10,2,4,1,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,113.62,0,0
HB-002765,Resort Hotel,0,85,2023,October,44,30,2023-10-30,2,5,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241.0,,0,Transient,37.4,0,1
HB-113130,City Hotel,0,409,2025,May,22,31,2025-05-31,0,3,2,0.0,0,BB,AUS,Groups,TA/TO,0,0,0,A,A,0,No Deposit,229.0,,0,Transient-Party,112.67,0,1
HB-011609,Resort Hotel,1,60,2025,May,21,21,2025-05-21,2,0,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,169.0,0,Transient-Party,50.0,0,0
HB-015849,Resort Hotel,0,123,2023,August,31,2,2023-08-02,2,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,138.6,0,2
HB-009648,Resort Hotel,1,99,2024,December,52,23,2024-12-23,0,2,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241.0,,0,Transient,57.53,0,1
HB-028104,Resort Hotel,0,191,2024,September,38,22,2024-09-22,2,5,2,0.0,0,BB,POL,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,315.0,,0,Transient,81.0,0,1
HB-022220,Resort Hotel,0,28,2024,March,11,17,2024-03-17,1,3,3,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,115.0,,0,Transient,35.24,0,0
HB-081421,City Hotel,0,0,2024,February,6,11,2024-02-11,0,1,1,0.0,0,BB,PRT,Corporate,Direct,1,0,1,A,A,0,No Deposit,,163.0,0,Transient,50.0,0,0
HB-047956,City Hotel,0,67,2024,March,10,10,2024-03-10,2,3,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,63.75,0,1
HB-112690,City Hotel,0,89,2025,May,21,23,2025-05-23,0,4,2,0.0,0,BB,FIN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,144.0,0,2
HB-065013,City Hotel,1,20,2025,March,12,22,2025-03-22,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,98.0,0,0
HB-089903,City Hotel,0,1,2024,May,22,27,2024-05-27,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,B,0,No Deposit,,,0,Transient,159.0,0,0
HB-005532,Resort Hotel,0,199,2024,May,18,2,2024-05-02,1,1,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298.0,,0,Transient-Party,85.0,0,0
HB-023949,Resort Hotel,0,40,2024,May,19,7,2024-05-07,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,,,0,Transient,85.0,0,1
HB-042679,City Hotel,0,86,2023,September,36,9,2023-09-09,0,2,2,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,68.0,0,Transient-Party,100.0,0,0
HB-033469,Resort Hotel,0,1,2025,August,35,31,2025-08-31,0,1,2,0.0,0,BB,PRT,Complementary,Direct,1,0,1,A,A,0,No Deposit,531.0,,0,Transient,0.0,0,1
HB-105502,City Hotel,0,63,2025,February,6,5,2025-02-05,2,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,88.4,0,2
HB-091287,City Hotel,0,122,2024,June,24,16,2024-06-16,0,3,2,0.0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,116.1,0,2
HB-038650,Resort Hotel,0,161,2025,July,29,18,2025-07-18,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,,0,Contract,123.21,0,1
HB-086382,City Hotel,0,49,2024,March,13,30,2024-03-30,0,3,3,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient,174.6,0,1
HB-098198,City Hotel,0,217,2024,September,39,23,2024-09-23,1,2,3,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,159.3,0,1
HB-033354,Resort Hotel,0,30,2025,February,7,16,2025-02-16,2,3,1,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,40.5,0,0
HB-115162,City Hotel,0,124,2025,June,26,28,2025-06-28,0,4,2,0.0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,96.53,0,0
HB-116652,City Hotel,0,122,2025,July,29,19,2025-07-19,0,4,3,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,,0,Transient,199.13,0,1
HB-010409,Resort Hotel,1,312,2025,March,10,5,2025-03-05,2,5,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,298.0,,0,Transient-Party,30.0,0,0
HB-048306,City Hotel,0,87,2024,March,12,20,2024-03-20,2,2,2,0.0,0,BB,ARG,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,56.94,0,1
HB-025059,Resort Hotel,0,117,2024,June,24,13,2024-06-13,1,3,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,E,F,3,No Deposit,240.0,,0,Transient,136.0,0,1
HB-054212,City Hotel,1,173,2024,July,28,8,2024-07-08,2,5,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,80.75,0,0
HB-027868,Resort Hotel,0,231,2024,September,36,7,2024-09-07,2,5,2,0.0,0,BB,CHE,Direct,Direct,0,0,0,F,F,1,No Deposit,250.0,,0,Transient,110.5,0,1
HB-069108,City Hotel,1,185,2025,May,21,25,2025-05-25,0,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,138.9,0,0
HB-100512,City Hotel,0,290,2024,October,43,24,2024-10-24,1,4,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,90.95,0,2
HB-030694,Resort Hotel,0,59,2024,December,49,2,2024-12-02,2,4,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,241.0,,0,Transient,58.33,1,1
HB-104146,City Hotel,0,177,2024,December,1,30,2024-12-30,2,5,0,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,K,2,No Deposit,,,0,Transient,1.29,0,2
HB-086532,City Hotel,0,63,2024,April,14,3,2024-04-03,2,0,2,1.0,0,BB,BGR,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,9.0,,0,Transient,117.0,0,0
HB-055274,City Hotel,1,133,2024,August,32,9,2024-08-09,0,4,2,0.0,0,BB,ROU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,114.3,0,0
HB-021437,Resort Hotel,0,18,2024,February,9,27,2024-02-27,1,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240.0,,0,Transient,60.0,0,0
HB-060867,City Hotel,1,23,2024,November,47,24,2024-11-24,1,3,2,0.0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,79.2,0,0
HB-027194,Resort Hotel,0,103,2024,August,34,19,2024-08-19,1,2,2,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241.0,,0,Transient,189.42,0,1
HB-023010,Resort Hotel,0,49,2024,April,14,6,2024-04-06,2,5,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,177.0,,0,Transient,63.0,0,0
HB-011796,Resort Hotel,1,138,2025,May,22,30,2025-05-30,0,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242.0,,0,Transient,100.0,0,1
HB-052112,City Hotel,1,11,2024,May,22,31,2024-05-31,0,2,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,119.0,0,1
HB-010939,Resort Hotel,1,25,2025,April,15,11,2025-04-11,2,7,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,250.0,,0,Transient,115.5,0,1
HB-049051,City Hotel,1,42,2024,April,14,5,2024-04-05,0,3,1,0.0,0,BB,SAU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,131.4,0,0
HB-091775,City Hotel,0,265,2024,June,26,24,2024-06-24,0,2,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,,0,Transient-Party,115.0,0,1
HB-102738,City Hotel,0,42,2024,November,48,30,2024-11-30,2,4,1,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,48.5,0,1
HB-024043,Resort Hotel,0,1,2024,May,19,10,2024-05-10,0,1,2,0.0,0,BB,SGP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient-Party,109.0,0,1
HB-043463,City Hotel,0,74,2023,September,38,18,2023-09-18,0,2,1,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,,0,Transient-Party,87.0,0,0
HB-029497,Resort Hotel,0,234,2024,October,43,23,2024-10-23,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,243.0,,0,Contract,39.4,0,2
HB-082569,City Hotel,0,97,2023,December,52,29,2023-12-29,0,4,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,,0,Transient,60.5,0,1
HB-014365,Resort Hotel,0,0,2024,March,9,2,2024-03-02,0,1,2,0.0,0,BB,,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,40.0,0,0
HB-046750,City Hotel,1,1,2024,January,3,19,2024-01-19,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,81.0,0,1
HB-057646,City Hotel,1,130,2024,September,39,29,2024-09-29,0,3,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,139.5,0,2
HB-085673,City Hotel,0,53,2024,March,11,17,2024-03-17,0,3,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient-Party,101.4,0,0
HB-103237,City Hotel,0,4,2024,December,51,16,2024-12-16,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,86.0,,0,Transient-Party,70.0,0,0
HB-036473,Resort Hotel,0,7,2025,May,21,21,2025-05-21,1,0,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient-Party,100.0,0,1
HB-103764,City Hotel,0,22,2024,December,52,29,2024-12-29,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,148.0,0,1
HB-112288,City Hotel,0,212,2025,May,21,20,2025-05-20,1,1,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,125.1,0,1
HB-106833,City Hotel,0,112,2025,February,9,27,2025-02-27,1,4,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,75.27,0,1
HB-073065,City Hotel,1,133,2025,August,33,13,2025-08-13,2,3,3,0.0,0,HB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,252.0,0,2
HB-113696,City Hotel,0,73,2025,June,23,8,2025-06-08,0,3,1,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient-Party,170.0,0,0
HB-075206,City Hotel,1,294,2023,August,32,7,2023-08-07,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient-Party,62.0,0,0
HB-110307,City Hotel,0,130,2025,April,17,22,2025-04-22,2,2,2,0.0,0,SC,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138.0,,0,Transient,89.0,0,1
HB-066367,City Hotel,1,386,2025,April,16,18,2025-04-18,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,229.0,,0,Transient,90.0,0,0
HB-110704,City Hotel,0,225,2025,April,18,29,2025-04-29,1,1,1,0.0,0,HB,FRA,Groups,TA/TO,0,0,0,A,A,1,No Deposit,,,0,Transient-Party,141.0,0,0
HB-058689,City Hotel,1,162,2024,October,42,14,2024-10-14,2,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,34.0,,0,Transient,115.0,0,0
HB-014889,Resort Hotel,1,265,2023,September,38,24,2023-09-24,1,3,2,0.0,0,HB,BEL,Groups,Corporate,0,14,0,A,A,0,Non Refund,183.0,,0,Transient,89.2,0,0
HB-094405,City Hotel,0,1,2024,August,31,2,2024-08-02,0,2,2,0.0,0,SC,SVK,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,124.0,0,1
HB-076645,City Hotel,0,11,2024,October,40,4,2024-10-04,0,2,2,0.0,0,HB,PRT,Complementary,Corporate,1,1,1,A,D,2,No Deposit,,45.0,0,Transient,0.0,0,0
HB-008870,Resort Hotel,1,95,2024,October,42,17,2024-10-17,1,4,2,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,58.0,0,1
HB-109208,City Hotel,0,43,2025,April,14,5,2025-04-05,0,3,3,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,183.67,0,0
HB-000696,Resort Hotel,0,61,2023,July,30,25,2023-07-25,2,6,3,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,105.0,,0,Transient,233.05,1,0
HB-080482,City Hotel,1,25,2023,December,49,8,2023-12-08,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,19.0,,0,Transient,90.0,0,0
HB-115148,City Hotel,0,215,2025,June,27,30,2025-06-30,0,2,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,94.05,0,1
HB-073818,City Hotel,1,300,2023,August,32,13,2023-08-13,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,1,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.8,0,0
HB-101070,City Hotel,0,66,2024,November,44,2,2024-11-02,0,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,93.6,0,2
HB-060665,City Hotel,1,59,2024,November,47,18,2024-11-18,0,2,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,127.8,0,1
HB-013238,Resort Hotel,1,45,2025,August,32,5,2025-08-05,4,6,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,230.0,0,0
HB-065337,City Hotel,1,105,2025,March,14,31,2025-03-31,2,2,2,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,110.7,0,1
HB-088765,City Hotel,0,4,2024,July,27,1,2024-07-01,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,3,D,D,1,No Deposit,,219.0,0,Transient,103.0,1,1
HB-087035,City Hotel,0,47,2024,April,15,10,2024-04-10,2,2,3,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,130.05,0,2
HB-017605,Resort Hotel,0,7,2023,October,41,12,2023-10-12,1,3,1,0.0,0,FB,PRT,Corporate,Corporate,0,0,0,A,A,0,Non Refund,,174.0,0,Transient-Party,76.0,0,0
HB-025548,Resort Hotel,0,248,2024,June,25,18,2024-06-18,4,10,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,3,No Deposit,143.0,,0,Transient,81.9,0,1
HB-057837,City Hotel,1,281,2024,October,40,1,2024-10-01,2,1,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,174,Transient-Party,96.0,0,0
HB-096295,City Hotel,0,1,2024,August,35,28,2024-08-28,2,1,2,0.0,0,SC,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Transient,75.0,0,0
HB-097675,City Hotel,0,70,2024,September,38,16,2024-09-16,1,2,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,158.4,1,1
HB-051821,City Hotel,1,323,2024,May,21,26,2024-05-26,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0
HB-113174,City Hotel,0,214,2025,May,22,28,2025-05-28,2,4,2,0.0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,115.8,0,0
HB-072212,City Hotel,1,89,2025,July,30,23,2025-07-23,2,3,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,155.0,0,1
HB-022528,Resort Hotel,0,1,2025,February,7,11,2025-02-11,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,1,0,1,A,A,0,No Deposit,240.0,,0,Transient,48.0,0,1
HB-058278,City Hotel,1,180,2024,October,41,10,2024-10-10,1,0,1,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,98.1,0,1
HB-004913,Resort Hotel,1,3,2024,April,15,8,2024-04-08,0,1,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,146.0,,0,Transient-Party,45.0,0,0
HB-058134,City Hotel,1,32,2024,October,40,6,2024-10-06,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8.0,,0,Transient,140.0,0,2
HB-043587,City Hotel,0,13,2023,September,38,20,2023-09-20,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,G,0,No Deposit,10.0,,0,Transient,111.6,0,1
HB-042563,City Hotel,0,0,2023,September,36,7,2023-09-07,1,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,40.0,0,Transient,65.0,0,0
HB-038666,Resort Hotel,0,220,2025,July,27,4,2025-07-04,6,16,3,0.0,0,BB,BEL,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,142.97,0,0
